    1326.146450     571.7238    1051.0465     531.3807    1051.1267    0.0922   -2642.9949   -2657.4929 -207.692 -122.755  150  -13915.0941  195 
    1326.167284     231.0180    1057.8889     196.3280    1057.9674    0.0491   -1228.6031   -1235.3121 -131.758 -56.328  150  -11408.7786  195 
    1326.188117     480.4860    1059.8187     442.7074    1059.8964    0.0080    -587.1772    -590.6546 -93.568 -26.817  150  -13388.2339  195 
    1326.208950    -843.6923    1071.2632    -866.8457    1071.3404    0.0901    -944.0685    -949.5632 -127.859 -42.248  150  -16016.9205  195 
    1326.229784    3445.5243    1061.9142    3439.4675    1061.9923    0.0281   -2828.0475   -2843.7449 -174.871 -128.698  150    -991.3671  195 
    1326.250617    1667.2860    1055.7040    1672.7546    1055.7747    0.0060   -1778.4062   -1787.6379 -156.467 -81.910  150   -7301.0471  195 
    1326.271450     570.0177    1053.3463     547.4637    1053.4223    0.0927   -2186.2003   -2197.5992 -133.492 -101.130  150   -3286.8735  195 
    1326.292284     780.7870    1047.0283     776.8959    1047.1007    0.0766   -2171.8347   -2182.8738 -145.165 -101.786  150   -4305.5685  195 
    1326.313117   -1026.8538    1057.7058   -1038.1899    1057.7767    0.1236   -1198.3253   -1204.6942 -101.025 -55.203  150   -8884.1985  195 
    1326.333950      33.5767    1055.3345      13.9191    1055.4109    0.0407    -774.2146    -778.1262 -100.653 -35.951  150  -10003.7515  195 
    1326.354784    1673.6348    1063.3198    1639.5895    1063.3965    0.0022   -1581.4037   -1589.9387 -157.669 -72.746  150  -11311.9964  195 
    1326.375617     170.1412    1058.5424     152.5904    1058.6155    0.0103    -342.4760    -344.3366 -69.855 -15.975  150  -10563.3134  195 
    1326.396450     246.7655    1067.7354     242.2292    1067.8048    0.0060    -143.1504    -143.9409 -63.374 -6.597  150  -10405.9907  195 
    1326.417284    -229.1722    1063.9169    -226.3003    1063.9837    0.0508    -843.3462    -847.6833 -99.525 -39.350  150   -8840.3251  195 
    1326.438117   -2270.9561    1072.6068   -2311.4596    1072.6836    0.1219    -745.4263    -749.3544 -107.575 -34.415  150  -16327.4258  195 
    1326.458950    3059.8522    1069.7064    3031.9733    1069.7812    0.1404     398.8075     400.8644 -100.295 18.572  150  -13406.0476  195 
    1326.479784      39.7352    1083.7645       8.7264    1083.8377    0.0165    -380.8205    -382.9094 -110.965 -17.379  150  -16629.7438  195 
    1326.500617     662.1209    1088.5118     688.4853    1088.5761    0.0301   -1298.1848   -1305.0938 -111.829 -59.083  150   -6727.6986  195 
    1326.521450    5347.6706    1091.3339    5354.5931    1091.4023    0.1607   -2108.9706   -2121.1054 -168.209 -96.118  150   -4273.5332  195 
    1326.542284    2109.7717    1101.6090    2085.7259    1101.6794    0.0591   -3521.1911   -3540.3137 -229.868 -159.076  150   -7797.4411  195 
    1326.563117   -1766.8844    1092.3875   -1797.2087    1092.4567    0.1501   -1848.2693   -1857.7829 -192.791 -85.262  150  -20623.0294  195 
    1326.583950   -2079.4188    1096.8206   -2083.6491    1096.8856    0.2774   -4804.2533   -4827.9255 -277.827 -221.030  150  -10344.1194  195 
    1326.604784    2870.3936    1105.3471    2862.7160    1105.4149    0.0618   -4639.2436   -4664.4895 -277.798 -210.847  150   -7308.5343  195 
    1326.625617   -1253.3254    1111.8524   -1268.1066    1111.9163    0.1761   -2670.7157   -2684.4887 -177.409 -120.336  150  -10940.1822  195 
    1326.646450     395.2006    1105.6853     364.5942    1105.7536    0.1374   -3322.2938   -3340.2953 -186.428 -151.278  150   -6217.6419  195 
    1326.667284    4742.8142    1088.7003    4753.4712    1088.7566    0.0967   -2483.7772   -2497.1070 -196.944 -116.204  150   -5485.9394  195 
    1326.688117     188.1806    1072.1800     172.9875    1072.2371    0.1399   -3271.1094   -3287.3880 -211.908 -157.359  150   -9932.1495  195 
    1326.708950    -838.6916    1075.3107    -849.9709    1075.3668    0.1388   -2164.8120   -2175.5786 -194.318 -103.149  150  -15265.5737  195 
