69,1,1,534.9487742853169,33.92904713819186,357.18749999999994,-36.05358859962301,4.4262674236961175e-06
69,1,1,1688.3423697019457,25.21167434232638,357.5390625,-35.68533471265205,4.425705810717773e-06
69,1,1,1763.2117416519757,61.27272291015234,357.890625,-35.318772903011535,4.4228268052393105e-06
69,1,1,1852.0527451364026,12.666651229260696,358.59374999999994,-35.318772903011535,4.610257292370079e-06
69,1,1,1927.0311635911262,47.381370234153195,358.9453125,-34.953865257188454,4.603079105436336e-06
69,1,1,1838.0127410341743,96.47838398714231,358.2421875,-34.953865257188454,4.4176235860504676e-06
69,1,1,1912.7660080618152,130.85631796677092,358.59374999999994,-34.590574976176626,4.410095243656542e-06
69,1,1,698.9935757677792,23.841717095844327,356.1328125,-36.423573642331164,4.239012469042791e-06
69,1,1,1360.7236718555391,42.01329973396554,355.4296875,-36.423573642331164,4.059081220475491e-06
69,1,1,1435.5940183762214,80.87674895906937,355.78125,-36.05358859962301,4.063198502990417e-06
69,1,1,1524.6217625280995,35.00060900017423,356.48437499999994,-36.05358859962301,4.242016530042747e-06
69,1,1,1599.454540410624,72.44269636311294,356.83593749999994,-35.68533471265205,4.242875093041221e-06
69,1,1,1510.3225622465093,118.81552292859736,356.1328125,-35.68533471265205,4.065314442414092e-06
69,1,1,1584.9323542315508,155.8619509699297,356.48437499999994,-35.318772903011535,4.065415396325989e-06
69,1,1,1346.2656915118976,125.91535516714318,355.078125,-36.05358859962301,3.889112122124061e-06
69,1,1,1420.9123130617793,164.35187578114719,355.4296875,-35.68533471265205,3.8923426473047584e-06
69,1,1,1331.1895649668843,209.0719393786042,354.72656249999994,-35.68533471265205,3.723578402059502e-06
69,1,1,1405.6285030415809,247.10565592453474,355.078125,-35.318772903011535,3.7260313092701836e-06
69,1,1,1495.4255560904026,201.89142484637026,355.78125,-35.318772903011535,3.893689154210733e-06
69,1,1,1569.8275879589492,238.5647887359492,356.1328125,-34.953865257188454,3.8931393646635115e-06
69,1,1,1479.9417331576828,284.2684824444149,355.4296875,-34.953865257188454,3.7267084280756535e-06
69,1,1,1554.1505998415037,320.58977235591453,355.78125,-34.590574976176626,3.725598617165815e-06
69,1,1,1674.1830399546438,108.99648433846987,357.18749999999994,-35.318772903011535,4.241574970365036e-06
69,1,1,1748.828928215589,144.6918331117975,357.5390625,-34.953865257188454,4.238107976561878e-06
69,1,1,1659.4452773826517,192.04634151140849,356.83593749999994,-34.953865257188454,4.063489996042335e-06
69,1,1,1733.8821981565186,227.39714794422304,357.18749999999994,-34.590574976176626,4.059531420352869e-06
69,1,1,1823.4129292676178,179.55678797759407,357.890625,-34.590574976176626,4.232469109410886e-06
