13,3,2,1657.78616541476,1978.7093723880623,207.0,-84.51566339961471,1.120980752666867e-09
13,3,2,1697.1554119533873,1894.0112609927703,210.9375,-84.14973293629666,1.0734616529006757e-09
13,3,2,1729.0325751923995,1988.5827463388325,205.3125,-84.14973293629666,1.280852979235192e-09
13,3,2,1770.6577224946677,1903.0771031077966,209.11764705882354,-83.78374275324825,1.2710009711369707e-09
13,3,2,1732.6599540093418,1810.6274271306436,214.41176470588232,-83.78374275324825,1.0559105811935865e-09
13,3,2,1765.0454009988382,1728.5040955460547,217.49999999999997,-83.41768908593824,1.033899521551973e-09
13,3,2,1808.3795548865967,1818.746561948108,212.5,-83.41768908593824,1.2419116846018596e-09
13,3,2,1842.908755939873,1735.5694467305057,215.52631578947367,-83.05156816397724,1.2032153051677597e-09
13,3,2,1799.840866643782,1998.6859743290279,203.82352941176472,-83.78374275324825,1.5157679555954928e-09
13,3,2,1843.5776178353974,1912.479622311238,207.50000000000003,-83.41768908593824,1.477774236313678e-09
13,3,2,1870.3451634706769,2008.970650913261,202.5,-83.41768908593824,1.7768398974382649e-09
13,3,2,1916.0657246727649,1922.149084322892,206.05263157894737,-83.05156816397724,1.7122931961210952e-09
13,3,2,1883.4006204337345,1827.3156673545802,210.78947368421055,-83.05156816397724,1.4444755391807007e-09
13,3,2,1919.9846582346859,1743.1983492212198,213.75,-82.6853762107639,1.3962043743376285e-09
13,3,2,1957.8839002493196,1836.2447903907544,209.25,-82.6853762107639,1.6548610259903285e-09
13,3,2,1996.438863551552,1751.282717625559,212.14285714285717,-82.31910944312955,1.607708410844566e-09
13,3,2,1940.6565769208908,2019.402160240445,201.31578947368422,-83.05156816397724,2.05995354107813e-09
13,3,2,1988.2485215894312,1932.03404490957,204.75,-82.6853762107639,1.976732333375253e-09
13,3,2,2010.8688928237998,2029.9555338710747,200.25,-82.6853762107639,2.3618182964924017e-09
13,3,2,2060.233875035604,1942.096164969373,203.57142857142858,-82.31910944312955,2.304174850920049e-09
13,3,2,2031.966304014158,1845.4659957635877,207.85714285714283,-82.31910944312955,1.919814973661005e-09
13,3,2,2072.4145624075136,1759.7393371754722,210.6818181818182,-81.95276407098083,1.8556858272233967e-09
13,3,2,1874.8097433394028,1653.4845618352654,218.25,-82.6853762107639,1.1375478337072309e-09
13,3,2,1904.5347164451227,1572.4102194956768,220.7142857142857,-82.31910944312955,1.0409663131483171e-09
13,3,2,1953.873747499608,1660.089798103153,216.42857142857142,-82.31910944312955,1.2956018480281273e-09
13,3,2,1985.5097754758233,1577.9281566595823,218.86363636363635,-81.95276407098083,1.1830326718254014e-09
13,3,2,2032.252902768798,1667.2445270234386,214.77272727272728,-81.95276407098083,1.4949750326564981e-09
13,3,2,2065.7555585510063,1584.085580245945,217.17391304347825,-81.58633629694106,1.3251938435487887e-09
13,3,2,2015.2544268364259,1496.638808867039,221.08695652173913,-81.58633629694106,1.112536396341568e-09
13,3,2,2043.4060229042234,1416.1413028145976,223.125,-81.21982231598935,1.0620968549091003e-09
13,3,2,2070.2125173687627,1336.3535613750867,224.99999999999997,-80.85321831509765,1.0430545316353346e-09
13,3,2,2081.0627801253777,2040.612683931657,199.28571428571425,-82.31910944312955,2.714950042559394e-09
13,3,3,1670.4278584945605,652.6894681396976,87.85714285714285,-82.31910944312955,1.0604912503708874e-09
13,3,3,1681.379314793924,588.8927949587207,87.95454545454545,-81.95276407098083,1.1817447020945337e-09
13,3,3,1777.712224599932,614.8119277036479,83.86363636363636,-81.95276407098083,1.040448505129632e-09
13,3,3,1788.8664622786534,550.6031016543753,84.13043478260869,-81.58633629694106,1.1516214648565892e-09
13,3,3,1692.3529741874893,524.8678376565423,88.04347826086958,-81.58633629694106,1.303530061669278e-09
13,3,3,1703.3505815220826,460.6011662589285,88.125,-81.21982231598935,1.4257857117172534e-09
13,3,3,1800.0433858981028,486.1794201460773,84.375,-81.21982231598935,1.264145232937608e-09
13,3,3,1811.2458174289045,421.52432863527036,84.60000000000001,-80.85321831509765,1.3459606762467047e-09
13,3,3,1894.749653503008,517.9326651606985,80.625,-81.21982231598935,1.0960958807260113e-09
13,3,3,1906.2210737768273,452.90940121559373,81.0,-80.85321831509765,1.1443261893617773e-09
13,3,3,1917.7125396606218,387.67778683499046,81.34615384615385,-80.48652047286615,1.1927859810967334e-09
13,3,3,2010.7955105376645,424.32354279207925,77.88461538461539,-80.48652047286615,1.0161113062068239e-09
13,3,3,2022.6634740744405,358.37844815380055,78.33333333333334,-80.11972495915612,1.0637887237763266e-09
13,3,3,1714.373883073266,396.07894824214344,88.2,-80.85321831509765,1.622271872392389e-09
